"site","human_influence_index","annual_temp","annual_prec","prec_seasonality","prec_driest_quarter","prec_warmest_quarter","mean_temp_diurnal_range","isothermality","temp_seasonality","temp_annual_range","annual_pet","aridity_index","climate_moisture","continentality","aurhely_annual_prec","aurhely_annual_temp","gsl","longitude","latitude"
"647172",16.6681215163262,62.3829146724904,1243.42390100089,15.425603499859,236.743666088952,243.348033022429,82,303.356866214798,6416.42349390074,271.336552109269,689.479223495076,22.1989200588267,0.388375259664798,16.7094395923908,1147.27998352051,8.05900014986594,172,5.61001094177863,44.7629209403323
"647179",17.977293468117,59.7508967470322,1288.73980671809,16.3756740571109,245.114948986758,251.05652519817,82,303.624325942889,6408.24855611195,271.375674057111,683.790948890703,20.9647319046971,0.399417452057479,16.6586951589042,1147.27998352051,8.05900014986594,172,5.62264094898251,44.7626226889099
"647180",17.977293468117,59.7508967470322,1288.73980671809,16.3756740571109,245.114948986758,251.05652519817,82,303.624325942889,6408.24855611195,271.375674057111,683.790948890703,20.9647319046971,0.399417452057479,16.6586951589042,1147.27998352051,8.05900014986594,172,5.62264094898251,44.7626226889099
"647182",17.977293468117,59.7508967470322,1288.73980671809,16.3756740571109,245.114948986758,251.05652519817,82,303.624325942889,6408.24855611195,271.375674057111,683.790948890703,20.9647319046971,0.399417452057479,16.6586951589042,1147.27998352051,8.05900014986594,172,5.62264094898251,44.7626226889099
"647183",17.977293468117,59.7508967470322,1288.73980671809,16.3756740571109,245.114948986758,251.05652519817,82,303.624325942889,6408.24855611195,271.375674057111,683.790948890703,20.9647319046971,0.399417452057479,16.6586951589042,1147.27998352051,8.05900014986594,172,5.62264094898251,44.7626226889099
"647185",17.977293468117,59.7508967470322,1288.73980671809,16.3756740571109,245.114948986758,251.05652519817,82,303.624325942889,6408.24855611195,271.375674057111,683.790948890703,20.9647319046971,0.399417452057479,16.6586951589042,1147.27998352051,8.05900014986594,172,5.62264094898251,44.7626226889099
"647191",14,55.6882159559895,1311.32735491687,15.0426452237786,251.907659911879,259.555497610032,82,304.056482872696,6391.66984437519,270.971758563652,652.339915244859,20.7863965827838,0.44177494600307,16.4926757862739,1208.00001525879,7.18633333593607,198,5.60959338430624,44.753922796297
"647198",29,94.5765311580072,1022.96981386311,21.061132035858,173.658264769921,174.923224018691,82,299.73504075123,6540.23094686408,275,840.580021819575,34.1866360001717,0.141039338874745,17.5358219396952,1147.27998352051,8.05900014986594,172,5.63611441197169,44.7803191711725
"647199",29,94.5765311580072,1022.96981386311,21.061132035858,173.658264769921,174.923224018691,82,299.73504075123,6540.23094686408,275,840.580021819575,34.1866360001717,0.141039338874745,17.5358219396952,1147.27998352051,8.05900014986594,172,5.63611441197169,44.7803191711725
"647216",18,93.9051586563837,1389.61666565605,14.5944695495718,276.883622494549,329.842147372793,81,298.584100769133,6446.32723775162,270.002690631706,823.765160662871,30.0587218814543,0.199569604050306,17.6823972382541,1121.32000732422,9.80666675567627,253,5.37104335459136,45.0925663495603
"647218",18,104.138428545528,1348.2321743286,14.004749939307,270.57093982551,327.799314774835,80.0075366858604,297.012286625167,6483.47572789279,270.99246331414,856.406873337188,32.0979229023337,0.138639533884459,17.9027422533433,1121.32000732422,9.80666675567627,253,5.37142505163801,45.1015662674899
"647220",22,115.819068927958,963.917604699371,13.4736062307647,199.390239856721,218.254085944207,81,295.962660384761,6551.16991799514,273.03733961524,887.157893761116,33.6549615284515,0.072296266814331,18.178222252057,1202.36000823975,8.61433336734772,228,5.42069642673328,45.0644743581185
"647222",22,114.012082283093,1096.90391605258,13,218.509444419574,274.131192417674,81,295.998534907015,6525.06051197676,272.377528923468,896.842797747152,38.2559664019803,0.0536752364697959,18.2429928685008,1083.32000732422,10.4793331464132,267,5.36951779398045,45.0565668709656
"647231",20.5273045705404,79.2150646174243,1181.97855943739,14.9888780830184,229.899028356411,232.941379910642,81,298.92531652643,6458.40973858762,270.439397965094,726.871472677467,21.2847006188768,0.372268679567956,17.2823691561259,1558.23999786377,6.28266672293345,191,5.60391660470331,45.1774575813269
"647232",20.5273045705404,79.2150646174243,1181.97855943739,14.9888780830184,229.899028356411,232.941379910642,81,298.92531652643,6458.40973858762,270.439397965094,726.871472677467,21.2847006188768,0.372268679567956,17.2823691561259,1558.23999786377,6.28266672293345,191,5.60391660470331,45.1774575813269
"647235",22.7396297438084,67.5209321688431,1326.18287401201,13.898772317171,269.627417168705,273.728644851534,81,300.010917772634,6413.44830378754,268.989082227366,727.237893114695,24.2157032940232,0.371682720347119,17.254817778509,1431.7200088501,6.81333334868153,196,5.59035755861345,45.1597551565337
"647237",21,69.214403992628,1446.49052863555,8,326.887956417425,339.295919894344,81,299.796486910084,6427.9759327615,269.88685114661,744.524412379739,26.0707790001842,0.345726215501853,17.2664855682102,1384.31999969482,6.9926665922006,200,5.60098171939808,45.1144632208429
"647250",14,67.71824846853,1137.13609055426,17.6805160701806,202.509243922766,207.177394163212,82,303.147103147324,6430.33111986717,271.525228997529,721.978075858008,27.2473827526228,0.337168423639599,16.8278387119724,1147.27998352051,8.05900014986594,172,5.59738080097647,44.7632177525273
"647251",14,67.71824846853,1137.13609055426,17.6805160701806,202.509243922766,207.177394163212,82,303.147103147324,6430.33111986717,271.525228997529,721.978075858008,27.2473827526228,0.337168423639599,16.8278387119724,1147.27998352051,8.05900014986594,172,5.59738080097647,44.7632177525273
"647254",7.42358112265804,65.2885373383812,1197.34530417505,17.9763943960907,217.001934989767,221.534482640932,82,303.251617675463,6419.46933391255,271.303007160848,664.30692530522,20.6818068728579,0.427887224415396,16.57883069049,1299.87998199463,6.50500001857678,190,5.58516418156688,44.772511392799
"647259",14,55.6882159559895,1311.32735491687,15.0426452237786,251.907659911879,259.555497610032,82,304.056482872696,6391.66984437519,270.971758563652,652.339915244859,20.7863965827838,0.44177494600307,16.4926757862739,1208.00001525879,7.18633333593607,198,5.60959338430624,44.753922796297
"647262",15.3241378922911,48.2352801006314,1353.80313417616,16.0155565907002,258.261619474928,265.600085533546,82,305.354888651482,6367.68034925021,270.319674241754,628.87731406345,24.5732443629264,0.480464507523406,16.3317710798541,1208.00001525879,7.18633333593607,198,5.62222137388825,44.7536245935129
"647263",15.3241378922911,48.2352801006314,1353.80313417616,16.0155565907002,258.261619474928,265.600085533546,82,305.354888651482,6367.68034925021,270.319674241754,628.87731406345,24.5732443629264,0.480464507523406,16.3317710798541,1208.00001525879,7.18633333593607,198,5.62222137388825,44.7536245935129
"647277",14.7327235617507,50.8263922335592,1288.59855782411,12.07076515357,272.662465619579,272.662465619579,82,300.824577433945,6489.10823087889,272.681645707368,657.32766233872,22.4540491186137,0.468517007368667,16.9446377431976,1202.96000671387,8.16433337926865,193,5.99105745950129,45.0325952559348
"647547",28.4218101933274,38.9325043500523,1087.69075673905,16.0913497203987,229.839009682591,239.088582131633,82,298.712576237155,6570.04964484384,274.287423762845,627.685507483498,10.1978031557038,0.552391969097197,17.1699075827883,1575.87999725342,6.30699999332428,194,6.58375891274626,45.5559015259373
"647549",30,53.7338395681036,992.860726106352,15.8821505547097,207.859673363554,215.649787034397,82,297.089359674312,6624.97049480381,275.910640325688,697.305020814253,16.5147481339165,0.447317166622842,17.6584526089201,1575.87999725342,6.30699999332428,194,6.58317747072472,45.5469060703671
"647550",30,53.7338395681036,992.860726106352,15.8821505547097,207.859673363554,215.649787034397,82,297.089359674312,6624.97049480381,275.910640325688,697.305020814253,16.5147481339165,0.447317166622842,17.6584526089201,1575.87999725342,6.30699999332428,194,6.58317747072472,45.5469060703671
"647552",30,53.7338395681036,992.860726106352,15.8821505547097,207.859673363554,215.649787034397,82,297.089359674312,6624.97049480381,275.910640325688,697.305020814253,16.5147481339165,0.447317166622842,17.6584526089201,1575.87999725342,6.30699999332428,194,6.58317747072472,45.5469060703671
"647554",30,70.8640554885794,882.825034289124,14.9563271356685,186.298385440762,193.409743610512,82,295.179062493474,6689.03710131738,277.820937506526,756.852396758062,22.2232005005606,0.344299711019399,18.069358586486,1149.84001922607,9.38933334946632,243,6.58259621721363,45.537910621247
"647555",30,70.8640554885794,882.825034289124,14.9563271356685,186.298385440762,193.409743610512,82,295.179062493474,6689.03710131738,277.820937506526,756.852396758062,22.2232005005606,0.344299711019399,18.069358586486,1149.84001922607,9.38933334946632,243,6.58259621721363,45.537910621247
"647572",31.1918901213296,83.9657499366061,795.947088767454,13.5561349620327,168.898005480904,175.952862361022,82,293.823984974621,6754.04468906292,279.373212373385,843.075258903726,30.0922839812429,0.166488461331833,18.7258288233987,1225.99999237061,8.47933343158414,225,6.63556505647481,45.5632508707666
"647575",25.50751888909,72.4242276862233,876.773970030783,14.9272995303999,179.802410531646,185.915638890542,82,294.951533020267,6705.30997261393,278.272597573641,783.661884637998,25.5711129648064,0.292638256640829,18.2768116638532,1225.99999237061,8.47933343158414,225,6.62275921358247,45.5636645882583
"647590",16.2789996361478,48.874941057486,961.311619681608,15,206.292020648514,210.714302588527,82,297.890632367814,6634.86485731846,276.109367632186,675.009479264388,17.1552378082928,0.479222731603849,17.6110387970096,994.719985961914,9.01033345659574,238,6.72883120974387,45.6142824043367
"647593",20.973265566194,44.8883946902814,975.709949084712,15.2252895158221,204.203472277472,209.008060525922,82,298.114808210005,6622.14619570228,275.885191789995,657.522468615886,16.0644970396507,0.501924255766323,17.4633586584371,994.719985961914,9.01033345659574,238,6.72822561058067,45.6052876583164
"647594",20.973265566194,44.8883946902814,975.709949084712,15.2252895158221,204.203472277472,209.008060525922,82,298.114808210005,6622.14619570228,275.885191789995,657.522468615886,16.0644970396507,0.501924255766323,17.4633586584371,994.719985961914,9.01033345659574,238,6.72822561058067,45.6052876583164
"647595",20.973265566194,44.8883946902814,975.709949084712,15.2252895158221,204.203472277472,209.008060525922,82,298.114808210005,6622.14619570228,275.885191789995,657.522468615886,16.0644970396507,0.501924255766323,17.4633586584371,994.719985961914,9.01033345659574,238,6.72822561058067,45.6052876583164
"647620",32.7762037622281,37.6869650355225,1188.13744034406,12.5559139551788,255.159171666385,276.423653051318,82.4586472759705,298.417892726568,6628.70005095534,276.040754549402,606.092494014601,5.99493283240402,0.576522461586637,17.1200471246648,1462.68000793457,5.08599999348323,180,6.87106179194336,45.6275062257577
"647621",32.7762037622281,37.6869650355225,1188.13744034406,12.5559139551788,255.159171666385,276.423653051318,82.4586472759705,298.417892726568,6628.70005095534,276.040754549402,606.092494014601,5.99493283240402,0.576522461586637,17.1200471246648,1462.68000793457,5.08599999348323,180,6.87106179194336,45.6275062257577
"647622",33.0913224788152,43.3099733373889,1176.97844336082,12.6257766988563,251.02454779119,281.484379903364,83,297.38340033326,6653.42695485292,277.625776698856,642.195848540025,14.7591537935444,0.522608819126017,17.2941164871015,1085.7200088501,7.7469999410212,211,6.87043296124815,45.6185122484274
"647623",33.0913224788152,43.3099733373889,1176.97844336082,12.6257766988563,251.02454779119,281.484379903364,83,297.38340033326,6653.42695485292,277.625776698856,642.195848540025,14.7591537935444,0.522608819126017,17.2941164871015,1085.7200088501,7.7469999410212,211,6.87043296124815,45.6185122484274
"647631",35,53.4408841049547,1109.15997220389,12,233.124187267687,279.323683596567,82,296.582494598408,6682.92852561664,277.464606568885,696.809275751943,18.1466909636366,0.438565488037037,17.7849425527641,1102.55999755859,7.77800005276998,213,6.84479914370683,45.6193917348754
"647634",18,37.0991174524585,1168.49874128367,11,250.857203152592,308.51329936634,83,298.207686125151,6641.83059133113,277.02588728526,621.969859835972,10.9618752626442,0.548298735226677,17.1479471227269,1085.7200088501,7.7469999410212,211,6.90697821973037,45.5902008152568
"647635",34.49949999046,55.4584428007528,874.786662244458,13.0559106009266,181.149257702057,205.523188734366,82.4252795381206,296.696591144666,6674.83921609027,278.163169707665,693.201358862198,23.9524259152336,0.435015893245289,17.6085087943999,1133.23999023438,6.85633334120115,200,6.66684054856181,45.454061548492
"647639",34.6719782866792,65.4022722982997,809.139626364102,12.8852755032138,168.826948491306,186.70012345043,82.0492767187728,295.92318642047,6707.19199428587,279.027536860757,746.360267773121,24.3747861203148,0.346656633641127,18.029704748445,1133.23999023438,6.85633334120115,200,6.65406009928065,45.4544788243908
"647695",18,59.4326050871022,1225.69009542446,10,257.983461721551,325.385431390465,82,297.194577925633,6630.62107864855,275.805422074367,722.561109858872,19.397581872715,0.41516937886129,17.8354801131664,1005.4400062561,10.3366667191188,257,6.518592414622,45.5399344507458
"647704",18,36.504028020811,1309.46140083835,12.1549444113131,276.586880667529,320.92956298416,82,299.199481904628,6555.12111056558,273.800518095372,606.122308095891,8.22381594962081,0.584505270255782,16.9403234890428,1149.84001922607,9.38933334946632,243,6.54361964206321,45.5301336524914
"647709",29.0594030880297,50.2675731999035,1193.93779770191,12.7843392750033,253.169216125147,284.947518514529,82,297.507732257357,6606.79368578197,275.492267742643,676.876848733587,15.0775800262041,0.481581557806392,17.4443918181579,1149.84001922607,9.38933334946632,243,6.54304497488287,45.5211380181125
"647711",29.0594030880297,50.2675731999035,1193.93779770191,12.7843392750033,253.169216125147,284.947518514529,82,297.507732257357,6606.79368578197,275.492267742643,676.876848733587,15.0775800262041,0.481581557806392,17.4443918181579,1149.84001922607,9.38933334946632,243,6.54304497488287,45.5211380181125
"647723",18,21.1471265156721,1272.20644169384,12.655971981089,270.013790640981,298.392967766295,82,300.515154324764,6526.23937346918,273.484845675236,557.293037790063,0.744286853274911,0.639834738316775,16.7938103107332,1359.24000549316,6.57166666984558,195,6.68978045454518,45.6065561017707
"647724",18,21.1471265156721,1272.20644169384,12.655971981089,270.013790640981,298.392967766295,82,300.515154324764,6526.23937346918,273.484845675236,557.293037790063,0.744286853274911,0.639834738316775,16.7938103107332,1359.24000549316,6.57166666984558,195,6.68978045454518,45.6065561017707
"647725",18,28.1076010266236,1210.65239605678,13.5777532091147,257.316263525881,275.108762942132,82,300.030138296386,6552.51415433002,273.969861703614,638.084082503778,12.0953314765566,0.532891210373616,17.3324154298639,1359.24000549316,6.57166666984558,195,6.68918127650011,45.5975611535641
"647726",18,28.1076010266236,1210.65239605678,13.5777532091147,257.316263525881,275.108762942132,82,300.030138296386,6552.51415433002,273.969861703614,638.084082503778,12.0953314765566,0.532891210373616,17.3324154298639,1359.24000549316,6.57166666984558,195,6.68918127650011,45.5975611535641
"647730",21.6887184789943,25.9344162651987,1228.59436170477,14.5142736031015,258.855598901193,273.982013384533,82,300.357341620977,6546.6133218458,273.642658379023,644.861964200103,12.3226644578374,0.522626806219261,17.3388175780278,1359.24000549316,6.57166666984558,195,6.70199444896998,45.5971398676212
"647732",18,28.1076010266236,1210.65239605678,13.5777532091147,257.316263525881,275.108762942132,82,300.030138296386,6552.51415433002,273.969861703614,638.084082503778,12.0953314765566,0.532891210373616,17.3324154298639,1359.24000549316,6.57166666984558,195,6.68918127650011,45.5975611535641
"647735",18,21.1471265156721,1272.20644169384,12.655971981089,270.013790640981,298.392967766295,82,300.515154324764,6526.23937346918,273.484845675236,557.293037790063,0.744286853274911,0.639834738316775,16.7938103107332,1359.24000549316,6.57166666984558,195,6.68978045454518,45.6065561017707
"647738",18,28.1076010266236,1210.65239605678,13.5777532091147,257.316263525881,275.108762942132,82,300.030138296386,6552.51415433002,273.969861703614,638.084082503778,12.0953314765566,0.532891210373616,17.3324154298639,1359.24000549316,6.57166666984558,195,6.68918127650011,45.5975611535641
"647739",22.4452188656102,55.7923187675972,1007.94457133979,16.5855584627187,205.122262328863,213.026015653371,82,296.585558462719,6660.20042745163,276.938866875318,718.111869995834,17.9290680759357,0.405752394416304,17.9038237457389,1359.24000549316,6.57166666984558,195,6.70139339106449,45.5881449931988
"647741",18.6799279538895,59.8494683303062,954.291073771323,14.854468405994,196.537682279593,202.879415557189,82,296.778916981441,6667.6134331585,277.221083018559,723.169669573395,15.7691017042734,0.402189875792399,17.9156550772456,1359.24000549316,6.57166666984558,195,6.67577100036628,45.5889859682439
"647742",18.6799279538895,59.8494683303062,954.291073771323,14.854468405994,196.537682279593,202.879415557189,82,296.778916981441,6667.6134331585,277.221083018559,723.169669573395,15.7691017042734,0.402189875792399,17.9156550772456,1359.24000549316,6.57166666984558,195,6.67577100036628,45.5889859682439
"647743",20.0393517251099,55.4520377071045,1017.5964744457,16.2253967426374,208.044252437779,216.337526941453,82,297.203099112384,6656.53699291875,276.571504144979,706.583935610181,20.4201788002787,0.429257029265956,17.7969764491921,1359.24000549316,6.57166666984558,195,6.68858229288119,45.5885662104002
"647744",18,28.1076010266236,1210.65239605678,13.5777532091147,257.316263525881,275.108762942132,82,300.030138296386,6552.51415433002,273.969861703614,638.084082503778,12.0953314765566,0.532891210373616,17.3324154298639,1359.24000549316,6.57166666984558,195,6.68918127650011,45.5975611535641
"647748",25,36.1771787918401,1068.96497258141,16.5898200266591,213.978732232132,220.52025580602,82,298.951703547229,6588.80102787081,275.048296452771,672.747485673989,15.4216807215707,0.481149947140125,17.5555830085831,1359.24000549316,6.57166666984558,195,6.71480742634338,45.5967171221165
"647749",25,36.1771787918401,1068.96497258141,16.5898200266591,213.978732232132,220.52025580602,82,298.951703547229,6588.80102787081,275.048296452771,672.747485673989,15.4216807215707,0.481149947140125,17.5555830085831,1359.24000549316,6.57166666984558,195,6.71480742634338,45.5967171221165
"647751",25,36.1771787918401,1068.96497258141,16.5898200266591,213.978732232132,220.52025580602,82,298.951703547229,6588.80102787081,275.048296452771,672.747485673989,15.4216807215707,0.481149947140125,17.5555830085831,1359.24000549316,6.57166666984558,195,6.71480742634338,45.5967171221165
"647752",25,48.1636875449028,988.002647987004,15.4361103036699,201.67830104448,206.447487471081,82,297.43611030367,6635.92646441659,276.56388969633,715.363214420525,20.6317308665395,0.413550251895024,17.8498034174962,994.719985961914,9.01033345659574,238,6.72762020795003,45.5962929170835
"648222",14,62.1723230186141,1473.8337632235,8,329.199217830291,397.168293371634,80,298.001573905743,6438.15945494457,268,712.076217767159,13.3528161069978,0.458345988843196,17.7074352993212,1620.31999969482,6.81333335439364,200,6.02756287590376,45.7074381256233
"648331",14,14.1268420295906,720.121022120611,13.587269883159,154.205947849264,157.143590822192,83,301.276502142497,6567.84420419103,275.861748928751,539.250236697092,0,0.639117330311154,16.4906884868072,1046.47999572754,4.54233332177003,175,6.79757225968526,45.305470408752
"650586",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650589",13,6.45126721213329,944.619998148639,14.7722438058563,192.921078002115,204.197627518503,83,304.117748023594,6441.77957532269,271.882251976406,477.276095248419,0.562326055556784,0.699390522268267,15.7536181226649,1113.03998565674,3.42433329423269,163,6.37327357651676,45.0487022811258
"650591",13,-11.244335782877,1040.7644933013,16.5359009287884,200.831058263242,203.67537484822,83,305.699773616932,6379.90460655408,270.300226383068,424.968855277057,0,0.753594275709952,15.3475346865054,1149.23999786377,2.43833338022232,150,6.38650796417931,45.0573126275634
"650595",13,-11.244335782877,1040.7644933013,16.5359009287884,200.831058263242,203.67537484822,83,305.699773616932,6379.90460655408,270.300226383068,424.968855277057,0,0.753594275709952,15.3475346865054,1149.23999786377,2.43833338022232,150,6.38650796417931,45.0573126275634
"650596",13,-11.244335782877,1040.7644933013,16.5359009287884,200.831058263242,203.67537484822,83,305.699773616932,6379.90460655408,270.300226383068,424.968855277057,0,0.753594275709952,15.3475346865054,1149.23999786377,2.43833338022232,150,6.38650796417931,45.0573126275634
"650597",13,1.2607208449665,940.401229288288,15.6006686883663,186.92452149073,196.732307467211,83,304.633315161276,6424.19895225069,271.481533272515,464.9956800227,0.0559016961212962,0.714943176349141,15.6820482555429,1113.03998565674,3.42433329423269,163,6.38596339859562,45.0483170305197
"650598",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650600",13,-11.244335782877,1040.7644933013,16.5359009287884,200.831058263242,203.67537484822,83,305.699773616932,6379.90460655408,270.300226383068,424.968855277057,0,0.753594275709952,15.3475346865054,1149.23999786377,2.43833338022232,150,6.38650796417931,45.0573126275634
"650602",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650603",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650604",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650606",13,-11.244335782877,1040.7644933013,16.5359009287884,200.831058263242,203.67537484822,83,305.699773616932,6379.90460655408,270.300226383068,424.968855277057,0,0.753594275709952,15.3475346865054,1149.23999786377,2.43833338022232,150,6.38650796417931,45.0573126275634
"650609",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650612",13,-2.55411993893815,989.343538406384,15.5413852370763,191.171882821031,192.541358026126,83,304.746983017981,6416.09517184427,271.447804852501,447.783358867473,0,0.734182289182173,15.5122639205924,1149.23999786377,2.43833338022232,150,6.4118911542848,45.0565376631898
"650613",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650614",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650615",13,23.5786581815547,808.838680374974,17.2639026128006,154.407558489902,159.009448112378,83,302.101863114863,6512.62473498745,274.162039497938,552.42898493803,4.06420416085036,0.615604286843273,16.3416018280015,1113.03998565674,3.42433329423269,163,6.4113425170965,45.0475421925242
"650619",13,23.5786581815547,808.838680374974,17.2639026128006,154.407558489902,159.009448112378,83,302.101863114863,6512.62473498745,274.162039497938,552.42898493803,4.06420416085036,0.615604286843273,16.3416018280015,1113.03998565674,3.42433329423269,163,6.4113425170965,45.0475421925242
"650620",13,-2.55411993893815,989.343538406384,15.5413852370763,191.171882821031,192.541358026126,83,304.746983017981,6416.09517184427,271.447804852501,447.783358867473,0,0.734182289182173,15.5122639205924,1149.23999786377,2.43833338022232,150,6.4118911542848,45.0565376631898
"650629",13,6.45126721213329,944.619998148639,14.7722438058563,192.921078002115,204.197627518503,83,304.117748023594,6441.77957532269,271.882251976406,477.276095248419,0.562326055556784,0.699390522268267,15.7536181226649,1113.03998565674,3.42433329423269,163,6.37327357651676,45.0487022811258
"650630",13,1.2607208449665,940.401229288288,15.6006686883663,186.92452149073,196.732307467211,83,304.633315161276,6424.19895225069,271.481533272515,464.9956800227,0.0559016961212962,0.714943176349141,15.6820482555429,1113.03998565674,3.42433329423269,163,6.38596339859562,45.0483170305197
"650631",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650632",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650633",13,-11.244335782877,1040.7644933013,16.5359009287884,200.831058263242,203.67537484822,83,305.699773616932,6379.90460655408,270.300226383068,424.968855277057,0,0.753594275709952,15.3475346865054,1149.23999786377,2.43833338022232,150,6.38650796417931,45.0573126275634
"650634",13,0.356744038305035,991.931005832774,16.1472054714644,189.899006610264,190.384952568403,83,304.371802380569,6426.10834428435,271.661259513325,476.174984755059,0,0.705278378218078,15.7187592325843,1149.23999786377,2.43833338022232,150,6.39974642426761,45.0659214208074
"650635",13,6.45126721213329,944.619998148639,14.7722438058563,192.921078002115,204.197627518503,83,304.117748023594,6441.77957532269,271.882251976406,477.276095248419,0.562326055556784,0.699390522268267,15.7536181226649,1113.03998565674,3.42433329423269,163,6.37327357651676,45.0487022811258
"650637",13,-4.79988127553596,987.114448999205,16.6077654167266,184.801178520025,186.67844185559,83,304.938458183869,6408.4145083411,271.223102410952,446.301706648071,0,0.736410835148315,15.544275006214,1149.23999786377,2.43833338022232,150,6.39919964710113,45.0569258682813
"650639",13,1.2607208449665,940.401229288288,15.6006686883663,186.92452149073,196.732307467211,83,304.633315161276,6424.19895225069,271.481533272515,464.9956800227,0.0559016961212962,0.714943176349141,15.6820482555429,1113.03998565674,3.42433329423269,163,6.38596339859562,45.0483170305197
"650663",13,0.356744038305035,991.931005832774,16.1472054714644,189.899006610264,190.384952568403,83,304.371802380569,6426.10834428435,271.661259513325,476.174984755059,0,0.705278378218078,15.7187592325843,1149.23999786377,2.43833338022232,150,6.39974642426761,45.0659214208074
"650665",13,-7.07070654352987,1039.43803871048,16.6905327349204,199.152267131114,200.334258392751,83,305.251111122971,6393.57712436747,270.748888877029,445.312763013868,0,0.735166014766404,15.4691267332433,1149.23999786377,2.43833338022232,150,6.38705270484904,45.0663082431718
"650666",13,0.356744038305035,991.931005832774,16.1472054714644,189.899006610264,190.384952568403,83,304.371802380569,6426.10834428435,271.661259513325,476.174984755059,0,0.705278378218078,15.7187592325843,1149.23999786377,2.43833338022232,150,6.39974642426761,45.0659214208074
"650667",15,-7.31551864830049,1116.50469826444,11.4608023287688,238.037184668491,238.17140824222,83,305.415792078685,6404.82825006434,270.898776652754,435.84047271784,0,0.745616115572203,15.39512394781,1149.23999786377,2.43833338022232,150,6.42513333498379,45.0651434379746
"650671",16.7010669832824,5.7290427550453,1001.02110734176,13.9883796349033,200.01829654518,201.734549641395,83,303.919404277411,6449.62331570931,272.080595722589,483.801587242877,0,0.69818408877651,15.8116222269703,1149.23999786377,2.43833338022232,150,6.4129889579171,45.0745286599324
"650672",13,0.356744038305035,991.931005832774,16.1472054714644,189.899006610264,190.384952568403,83,304.371802380569,6426.10834428435,271.661259513325,476.174984755059,0,0.705278378218078,15.7187592325843,1149.23999786377,2.43833338022232,150,6.39974642426761,45.0659214208074
"650673",16.7010669832824,5.7290427550453,1001.02110734176,13.9883796349033,200.01829654518,201.734549641395,83,303.919404277411,6449.62331570931,272.080595722589,483.801587242877,0,0.69818408877651,15.8116222269703,1149.23999786377,2.43833338022232,150,6.4129889579171,45.0745286599324
"650674",18,8.83001340269213,965.034943118595,15.5445859197791,190.647655209585,191.233056517228,83,303.210110920002,6459.2514027168,272.789889079998,493.949527919986,0.0962138999337584,0.689804872397753,15.8950217057461,1149.23999786377,2.43833338022232,150,6.41353812453121,45.083524185576
"650679",16.8507213076939,12.0080728567734,928.446966914717,16.0864367695579,178.098811897004,179.685717730289,83,303.245631980937,6467.97032309992,272.754368019063,514.372356548621,0,0.660941207071699,16.1351684334729,1149.23999786377,2.43833338022232,150,6.40029337725696,45.0749169916704
